workflow_id,commit_sha,task,category,horizon,condition,rep,model,provider,model_tier,benchmark_profile,passed,acceptance_oracle_passed,project_tests_passed,input_tokens,output_tokens,cached_input_tokens,cache_write_tokens,tokens,cost_usd,rework_turns,governance_turns,llm_turns,wall_clock_s,stop_reason,expected_file_count,written_file_count,language_count,tool_schema_hashes
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,8,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,17584,2345,12272,5294,19929,0.109663,2,3,6,23.476,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,9,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,8186,1562,7868,306,9748,0.052767,1,2,4,15.713,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,SPECSMITH_FULL,10,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,5841,1409,5666,166,7250,0.046186,1,2,3,14.171,done,2,2,0,0747e73f6798e4fd
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,1,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,26452,2025,20317,6111,28477,0.109222,2,0,8,24.967,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,2,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,23619,1868,19469,4126,25487,0.091682,2,0,8,24.11,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,3,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,25303,2191,20906,4370,27494,0.103631,3,0,9,25.735,done,2,3,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,4,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,25146,1937,20272,4850,27083,0.098679,2,0,8,26.947,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,5,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,29377,2789,25928,3419,32166,0.118153,2,0,10,32.24,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,6,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,25870,1894,21031,4815,27764,0.097549,2,0,8,23.29,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,7,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,29593,1812,22723,6843,31405,0.108625,2,0,9,20.718,done,2,2,0,b23e5a7f466a7975
30210886840,75a8c7911187abe8db2b6ca77f0e08fa7859ffe7,T13,cli_extension,standard,UNGOVERNED,8,gpt-5.6-sol,openai,frontier,substitution-release,True,True,True,34354,3341,27407,6914,37695,0.157311,2,0,11,35.462,done,2,3,0,b23e5a7f466a7975
